nl_pct,mfcc_pct,cov_pct,auroc
2.6160535678846895,23.25978339945954,72.67206374604723,0.4927536231884058
1.217996123786719,18.782787148731384,78.60836026151571,0.605072463768116
2.8545115909046785,18.739355059480417,77.43132827550781,0.6123188405797101
3.21499268761056,18.514233814456933,76.69745479021876,0.5253623188405798
4.222381545960988,16.37189154023244,78.90740849347837,0.5833333333333333
1.349758457307505,26.479691375586167,70.60494353872001,0.657608695652174
3.8828131898162734,17.257835286191572,77.38066018651584,0.5181159420289855
1.1026008423410667,16.251637662057036,81.16758952948967,0.6141304347826086
1.6936299628507128,20.20485400233833,76.73226765523108,0.6141304347826088
3.249547965983364,21.341980616927838,74.30771224259247,0.5271739130434783
2.125768126387049,28.759259319083714,65.6902683882227,0.4909420289855072
5.497679451386203,18.07172463081472,71.3258885065077,0.5253623188405798
2.1801524642569676,21.039562355892805,75.99561582065552,0.5869565217391305
2.574468778719513,14.900758058740779,81.75419699599325,0.6213768115942029
2.5447610831115424,16.601523794065027,80.16266218552866,0.5543478260869565
4.63577962080568,21.196420825499303,72.18619590999137,0.3949275362318841
2.734348589708112,14.36042001807221,81.3136226805085,0.4184782608695652
4.00383750080385,19.88836473386255,74.46236270544891,0.588768115942029
1.7166743319529036,20.352219279026315,72.17489465110698,0.5108695652173914
4.9513634569679725,15.718944767434879,76.65421909443037,0.5036231884057971
0.9342647007047294,21.646492629775636,75.51782014077375,0.6304347826086957
1.856352240680756,25.173134429291938,67.99720555201486,0.3967391304347826
3.2628229281029104,22.906065415764527,72.19044706250524,0.5942028985507246
1.835443116469354,16.167085926176366,74.1152083358714,0.5543478260869565
1.428077129005224,28.034485990918867,68.87517330698614,0.47644927536231885
1.004922535729618,28.33803128426991,68.47977773529813,0.6358695652173914
1.4514461874024447,14.41993921404919,83.25255803833339,0.45471014492753625
3.2609588366385474,16.803176788409527,78.99110441249202,0.572463768115942
4.0860272012790615,13.03867733457555,80.82748228851119,0.605072463768116
2.6042218712074674,19.072632800081834,74.88426676957855,0.43478260869565216
3.5786689170106607,17.721995302842426,76.19514583746069,0.39673913043478265
1.8471828861316602,16.099210232479606,80.80785166126167,0.5072463768115941
2.824665128671594,15.197265249998617,79.69786658421619,0.5778985507246376
2.6892172008408046,16.747504708871933,75.36541104641958,0.6213768115942029
3.6023672754130023,14.98475209352898,77.4713216458854,0.47282608695652173
2.6122086870644474,20.657290563524935,72.85619012967044,0.6032608695652174
2.554715628963445,17.099053440701777,77.63705090581394,0.483695652173913
1.7252001456537231,16.0337482025621,80.7444074885009,0.6340579710144928
3.102166116876704,25.81257032882939,68.92586425196366,0.47101449275362317
2.194750431803001,14.56492278652622,81.87203001888761,0.6304347826086956
4.461539905161986,20.722863446474037,73.64814584657182,0.5271739130434783
3.133514021735526,36.527680935851876,59.150737630629614,0.5507246376811594
2.9436835529206684,17.507374282158494,76.25572446267712,0.4329710144927536
2.339688437854288,19.041741176860715,76.15918511956534,0.47101449275362317
2.043034675484085,20.749158285124558,75.48845252566916,0.6231884057971014
3.0252959864487354,15.047128163049189,79.27452208888676,0.4710144927536232
1.6518533750272062,26.650150348287077,70.33483960830334,0.5742753623188406
1.9653520212114146,18.13994468388655,76.1626302301625,0.6032608695652174
2.7095616302000427,20.747095442736583,74.49799556161963,0.5905797101449275
1.2698532950414292,18.321778903759235,78.62989030302809,0.4221014492753623
1.8535020686155355,18.204547499584812,78.12639347227243,0.447463768115942
4.713083000027309,16.000980888633944,75.98654892056732,0.5579710144927537
3.143478473909056,21.036601077086523,73.88402467826668,0.5543478260869565
1.6381120494690533,12.743332491733469,83.98974541386063,0.7028985507246377
1.2267861790245163,21.308997943939232,75.83191467876155,0.5869565217391304
1.9555517309967532,32.8584946395546,63.49605060653094,0.6231884057971014
2.7988085646833003,17.396614069051047,77.86306838356975,0.6594202898550724
1.098542417992794,21.22631311963598,75.71840606207692,0.5996376811594203
2.0676654739656235,20.572619037855485,76.21199726836599,0.608695652173913
1.4247602591159996,20.152093113132487,75.41343154168587,0.5905797101449276
2.176369814849105,15.076088693212593,79.82799103327982,0.6268115942028986
2.768920446903406,20.321056082686205,73.08344381398663,0.5036231884057971
1.0460104940903632,21.66140767435925,75.88993031913415,0.5996376811594203
2.2194791635795728,13.163571889104858,82.99768165715867,0.3768115942028985
3.3013577075210896,23.858156510816354,71.45493531855172,0.6358695652173914
3.9639377881125903,20.60706872748273,71.86627301788047,0.588768115942029
3.3026480978671517,16.45309452329006,78.14117483311183,0.5960144927536232
3.559135445209022,18.62914290696899,76.47492249300115,0.6394927536231884
3.1179530674222913,12.467325751036164,83.34109656664945,0.5434782608695653
2.881506371035555,16.55667744113625,75.52984734683645,0.4094202898550725
2.2797064141373866,17.035280653009917,78.68664665872451,0.592391304347826
3.284522408089643,15.2786945272393,80.36387418472934,0.6630434782608696
2.021822128554868,25.43709628057006,68.9547163584131,0.661231884057971
2.11553720664783,23.759352055290577,70.5662960762917,0.5615942028985508
2.034466300855849,26.80299235087616,66.7564264474364,0.5344202898550725
4.976131812881752,23.97791739914544,69.57227695247445,0.5434782608695652
4.791226520153273,13.682680446298463,80.369317026592,0.4836956521739131
1.1820888265617886,17.560108648395346,79.41381815313481,0.5144927536231884
1.603678626725645,24.509291799339337,72.96121669064848,0.556159420289855
1.3343893997410363,21.481641278908008,74.40886327213305,0.45289855072463764
2.350462928667395,27.149412922475125,68.88582355217301,0.5
2.152304162672963,18.078150519123877,78.56346749010768,0.41847826086956524
4.400381902162044,17.12724339847939,77.21984457835687,0.6721014492753623
5.545532520424419,11.905965167151331,78.21199013761067,0.5833333333333333
2.261346933078118,17.835307582851346,79.20292232734923,0.5090579710144928
1.4482046223084586,21.805140780596837,75.5938905904008,0.47282608695652173
2.024641552440556,18.351045961132385,76.32072701579185,0.4710144927536232
1.1007792581424531,17.677599787822032,80.36039236167441,0.605072463768116
2.9415996599356737,19.218158105340535,74.7117434542506,0.5452898550724637
3.5613878756301682,13.785843320435184,81.55115539864384,0.48188405797101447
1.9159940728975182,18.554592733488743,77.90059580530234,0.45652173913043487
1.3178916562609482,27.437642944138734,69.75698185471735,0.5126811594202898
2.367267831598085,12.03111780070508,83.02056709774477,0.5144927536231885
1.695750095272556,19.729557717038652,75.99872072623562,0.5072463768115942
2.0767337800514674,16.267396912878176,79.46561614866381,0.588768115942029
2.672828708591097,16.170310205865892,76.19128206062594,0.6612318840579711
